
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
1796,a5fd4e21-5718-4ece-90ea-721c0c8a22bc.binning_data.json,923476,6000,56,2020-12-29 19:32:00.744,com.sec.android.app.shealth,2020-12-28 23:26:15.988,a5fd4e21-5718-4ece-90ea-721c0c8a22bc.source_info.json,1.5388054,1421.05,79.06,1740,VfS0qUERdZ,com.sec.android.app.shealth,0,a5fd4e21-5718-4ece-90ea-721c0c8a22bc.achievement.json,a5fd4e21-5718-4ece-90ea-721c0c8a22bc,1609200000000,
1032,d31ec86f-7171-48f3-b948-10ec7c0aff52.binning_data.json,607932,6000,0,2021-04-09 22:02:11.603,com.sec.android.app.shealth,2021-04-09 22:02:11.603,,1.2611587,766.7,41.3,1032,zub8fSqg+I,com.sec.android.app.shealth,0,d31ec86f-7171-48f3-b948-10ec7c0aff52.achievement.json,d31ec86f-7171-48f3-b948-10ec7c0aff52,1617926400000,
1121,78946e26-a083-4846-b4d4-f7f02fe4c416.binning_data.json,634022,6000,19,2020-12-21 22:32:28.600,com.sec.android.app.shealth,2020-12-21 07:11:40.566,78946e26-a083-4846-b4d4-f7f02fe4c416.source_info.json,1.3280761,842.02997,46.13,1102,VfS0qUERdZ,com.sec.android.app.shealth,0,78946e26-a083-4846-b4d4-f7f02fe4c416.achievement.json,78946e26-a083-4846-b4d4-f7f02fe4c416,1608508800000,
1314,f48d656e-53f2-49d5-8d6e-02745e382c60.binning_data.json,674540,6000,26,2021-04-07 22:00:02.237,com.sec.android.app.shealth,2021-04-07 22:00:02.237,,1.5063593,1016.1,55.25,1288,zub8fSqg+I,com.sec.android.app.shealth,0,f48d656e-53f2-49d5-8d6e-02745e382c60.achievement.json,f48d656e-53f2-49d5-8d6e-02745e382c60,1617753600000,
296,95e45a47-f689-45b1-932a-f608124e53db.binning_data.json,167726,6000,5,2020-12-25 18:57:48.007,com.sec.android.app.shealth,2020-12-25 07:45:14.971,95e45a47-f689-45b1-932a-f608124e53db.source_info.json,1.3519642,226.76,12.02,291,VfS0qUERdZ,com.sec.android.app.shealth,0,95e45a47-f689-45b1-932a-f608124e53db.achievement.json,95e45a47-f689-45b1-932a-f608124e53db,1608854400000,
3296,d5ee35db-9b2c-4045-a6d4-57cae3efe7c0.binning_data.json,1942823,6000,5,2021-04-12 22:03:45.183,com.sec.android.app.shealth,2021-04-12 22:03:45.183,,1.2716078,2470.51,133.98,3291,zub8fSqg+I,com.sec.android.app.shealth,0,d5ee35db-9b2c-4045-a6d4-57cae3efe7c0.achievement.json,d5ee35db-9b2c-4045-a6d4-57cae3efe7c0,1618185600000,
2848,fa817da6-bd37-411e-a952-bcc3e8af6b50.binning_data.json,1594677,6000,18,2020-12-24 18:36:42.516,com.sec.android.app.shealth,2020-12-24 06:01:25.098,fa817da6-bd37-411e-a952-bcc3e8af6b50.source_info.json,1.3483481,2150.18,116.26,2830,VfS0qUERdZ,com.sec.android.app.shealth,0,fa817da6-bd37-411e-a952-bcc3e8af6b50.achievement.json,fa817da6-bd37-411e-a952-bcc3e8af6b50,1608768000000,
2744,2209eeab-d0dd-404a-98cb-8e7631419769.binning_data.json,1723908,6000,0,2021-04-20 22:00:01.876,com.sec.android.app.shealth,2021-04-20 22:00:01.876,,1.1815305,2036.85,109.27999,2744,zub8fSqg+I,com.sec.android.app.shealth,0,2209eeab-d0dd-404a-98cb-8e7631419769.achievement.json,2209eeab-d0dd-404a-98cb-8e7631419769,1618876800000,
1883,e63ff06f-be16-4f58-965f-80dacf17bb4e.binning_data.json,1264415,6000,0,2021-04-10 22:00:00.976,com.sec.android.app.shealth,2021-04-10 22:00:00.976,,1.0793442,1364.74,75.729996,1883,zub8fSqg+I,com.sec.android.app.shealth,0,e63ff06f-be16-4f58-965f-80dacf17bb4e.achievement.json,e63ff06f-be16-4f58-965f-80dacf17bb4e,1618012800000,
713,2c97ab52-9e41-4b7f-b939-304a424aeef3.binning_data.json,420644,6000,0,2021-01-01 19:46:07.212,com.sec.android.app.shealth,2021-01-01 08:24:01.322,2c97ab52-9e41-4b7f-b939-304a424aeef3.source_info.json,1.2576891,529.04,28.0,713,VfS0qUERdZ,com.sec.android.app.shealth,0,2c97ab52-9e41-4b7f-b939-304a424aeef3.achievement.json,2c97ab52-9e41-4b7f-b939-304a424aeef3,1609459200000,
3674,e1d228fc-aa18-4d6a-a61d-826defbf9c3d.binning_data.json,1951738,6000,356,2021-04-22 22:00:02.279,com.sec.android.app.shealth,2021-04-22 22:00:02.279,,1.4271735,2785.47,163.75,3318,2RI+3qlzEN,com.sec.android.app.shealth,0,e1d228fc-aa18-4d6a-a61d-826defbf9c3d.achievement.json,e1d228fc-aa18-4d6a-a61d-826defbf9c3d,1619049600000,
1628,011a73d6-9075-4e66-b6fc-2bc8d8ad6c2f.binning_data.json,891127,6000,0,2021-04-15 22:00:00.785,com.sec.android.app.shealth,2021-04-15 22:00:00.785,,1.3779619,1227.94,65.54,1628,zub8fSqg+I,com.sec.android.app.shealth,0,011a73d6-9075-4e66-b6fc-2bc8d8ad6c2f.achievement.json,011a73d6-9075-4e66-b6fc-2bc8d8ad6c2f,1618444800000,
775,aa80df72-8fb1-49d0-898f-97a280dbe8a0.binning_data.json,445784,6000,0,2020-12-27 20:07:14.237,com.sec.android.app.shealth,2020-12-27 08:23:21.790,aa80df72-8fb1-49d0-898f-97a280dbe8a0.source_info.json,1.280596,570.87,31.72,775,VfS0qUERdZ,com.sec.android.app.shealth,0,aa80df72-8fb1-49d0-898f-97a280dbe8a0.achievement.json,aa80df72-8fb1-49d0-898f-97a280dbe8a0,1609027200000,
2409,07414636-2bf1-4a98-8af3-2af3fa8fbc96.binning_data.json,1363456,6000,8,2020-12-28 19:08:00.739,com.sec.android.app.shealth,2020-12-28 10:35:02.199,07414636-2bf1-4a98-8af3-2af3fa8fbc96.source_info.json,1.3280731,1810.77,99.1,2401,VfS0qUERdZ,com.sec.android.app.shealth,0,07414636-2bf1-4a98-8af3-2af3fa8fbc96.achievement.json,07414636-2bf1-4a98-8af3-2af3fa8fbc96,1609113600000,
1325,0befdbf3-52ab-4bec-9679-6a99806a095a.binning_data.json,907764,6000,0,2021-04-13 22:03:04.311,com.sec.android.app.shealth,2021-04-13 22:03:04.311,,1.0504261,953.54,52.56,1325,zub8fSqg+I,com.sec.android.app.shealth,0,0befdbf3-52ab-4bec-9679-6a99806a095a.achievement.json,0befdbf3-52ab-4bec-9679-6a99806a095a,1618272000000,
1461,a24dae4e-7d34-4bb8-af07-070913112913.binning_data.json,873556,6000,11,2021-04-25 22:00:03.143,com.sec.android.app.shealth,2021-04-24 22:00:02.837,,1.235021,1078.861,60.03,1450,2RI+3qlzEN,com.sec.android.app.shealth,0,a24dae4e-7d34-4bb8-af07-070913112913.achievement.json,a24dae4e-7d34-4bb8-af07-070913112913,1619222400000,
4978,f903c512-0d06-4658-8a06-5e264b6f3dcf.binning_data.json,3001640,6000,40,2021-04-18 22:18:33.392,com.sec.android.app.shealth,2021-04-18 22:18:33.392,,1.2390193,3719.09,201.96,4938,zub8fSqg+I,com.sec.android.app.shealth,0,f903c512-0d06-4658-8a06-5e264b6f3dcf.achievement.json,f903c512-0d06-4658-8a06-5e264b6f3dcf,1618704000000,
1895,d16a64e6-3cde-483e-8f35-06ae50dd6fdc.binning_data.json,1054156,6000,5,2020-12-30 20:32:53.228,com.sec.android.app.shealth,2020-12-30 07:58:57.811,d16a64e6-3cde-483e-8f35-06ae50dd6fdc.source_info.json,1.3589821,1432.58,76.89,1890,VfS0qUERdZ,com.sec.android.app.shealth,0,d16a64e6-3cde-483e-8f35-06ae50dd6fdc.achievement.json,d16a64e6-3cde-483e-8f35-06ae50dd6fdc,1609286400000,
478,2c072fdd-6f31-4426-ae5a-ce64a1cf3da4.binning_data.json,254387,6000,0,2021-01-04 12:11:46.121,com.sec.android.app.shealth,2021-01-04 09:58:41.954,2c072fdd-6f31-4426-ae5a-ce64a1cf3da4.source_info.json,1.3267969,337.52,20.42,478,VfS0qUERdZ,com.sec.android.app.shealth,0,2c072fdd-6f31-4426-ae5a-ce64a1cf3da4.achievement.json,2c072fdd-6f31-4426-ae5a-ce64a1cf3da4,1609718400000,
442,3e6456b3-9411-4afe-8cc2-ba17127e1ad2.binning_data.json,267444,6000,0,2020-12-31 16:53:41.351,com.sec.android.app.shealth,2020-12-31 04:07:31.026,3e6456b3-9411-4afe-8cc2-ba17127e1ad2.source_info.json,1.2158048,325.16,17.17,442,VfS0qUERdZ,com.sec.android.app.shealth,0,3e6456b3-9411-4afe-8cc2-ba17127e1ad2.achievement.json,3e6456b3-9411-4afe-8cc2-ba17127e1ad2,1609372800000,
2776,f33b907d-637b-4552-8af4-a981e845795c.binning_data.json,1573797,6000,10,2021-01-02 20:00:17.587,com.sec.android.app.shealth,2021-01-02 07:01:27.963,f33b907d-637b-4552-8af4-a981e845795c.source_info.json,1.3282839,2090.45,111.869995,2766,VfS0qUERdZ,com.sec.android.app.shealth,0,f33b907d-637b-4552-8af4-a981e845795c.achievement.json,f33b907d-637b-4552-8af4-a981e845795c,1609545600000,
2958,a44a94bd-ab70-4396-9197-3bee77f1b5ba.binning_data.json,1755148,6000,0,2021-04-16 22:00:01.157,com.sec.android.app.shealth,2021-04-16 22:00:01.157,,1.2480428,2190.5,120.83,2958,zub8fSqg+I,com.sec.android.app.shealth,0,a44a94bd-ab70-4396-9197-3bee77f1b5ba.achievement.json,a44a94bd-ab70-4396-9197-3bee77f1b5ba,1618531200000,
2201,b6f3b11c-585b-4814-b4f1-83202ffcf98f.binning_data.json,1148183,6000,443,2021-04-27 22:00:02.946,com.sec.android.app.shealth,2021-04-26 22:00:02.499,,1.5188787,1743.951,103.01,1758,2RI+3qlzEN,com.sec.android.app.shealth,0,b6f3b11c-585b-4814-b4f1-83202ffcf98f.achievement.json,b6f3b11c-585b-4814-b4f1-83202ffcf98f,1619395200000,
7154,57b24055-0928-44db-875b-f620c45ff921.binning_data.json,4004305,6000,13,2021-01-07 20:40:43.339,com.sec.android.app.shealth,2021-01-07 10:03:23.245,57b24055-0928-44db-875b-f620c45ff921.source_info.json,1.3460785,5390.11,288.69998,7141,VfS0qUERdZ,com.sec.android.app.shealth,0,57b24055-0928-44db-875b-f620c45ff921.achievement.json,57b24055-0928-44db-875b-f620c45ff921,1609977600000,
1063,a922029a-9dec-4b17-a4c4-618d55a3ebff.binning_data.json,663285,6000,0,2021-04-21 22:00:00.730,com.sec.android.app.shealth,2021-04-21 22:00:00.730,,1.1773069,780.89,43.13,1063,zub8fSqg+I,com.sec.android.app.shealth,0,a922029a-9dec-4b17-a4c4-618d55a3ebff.achievement.json,a922029a-9dec-4b17-a4c4-618d55a3ebff,1618963200000,
443,689c29e5-8881-4434-a72a-dbdbafc7e066.binning_data.json,234824,6000,9,2021-01-03 22:35:17.231,com.sec.android.app.shealth,2021-01-03 09:15:49.210,689c29e5-8881-4434-a72a-dbdbafc7e066.source_info.json,1.3920171,326.88,18.98,434,VfS0qUERdZ,com.sec.android.app.shealth,0,689c29e5-8881-4434-a72a-dbdbafc7e066.achievement.json,689c29e5-8881-4434-a72a-dbdbafc7e066,1609632000000,
1247,5cae5e99-7c7e-42d2-845b-6a623c491142.binning_data.json,734197,6000,1,2021-04-19 22:00:01.722,com.sec.android.app.shealth,2021-04-19 22:00:01.722,,1.262031,926.58,50.789997,1246,zub8fSqg+I,com.sec.android.app.shealth,0,5cae5e99-7c7e-42d2-845b-6a623c491142.achievement.json,5cae5e99-7c7e-42d2-845b-6a623c491142,1618790400000,
2828,e8579d4b-f4f7-4af6-8722-19924e983549.binning_data.json,1566464,6000,13,2021-04-23 22:00:00.701,com.sec.android.app.shealth,2021-04-23 22:00:00.701,,1.3746626,2153.36,116.10999,2815,zub8fSqg+I,com.sec.android.app.shealth,0,e8579d4b-f4f7-4af6-8722-19924e983549.achievement.json,e8579d4b-f4f7-4af6-8722-19924e983549,1619136000000,
238,4ddad509-a7fd-4e9c-8fbd-85a9c325e077.binning_data.json,131057,6000,3,2021-01-10 19:56:00.692,com.sec.android.app.shealth,2021-01-10 09:56:25.507,4ddad509-a7fd-4e9c-8fbd-85a9c325e077.source_info.json,1.4105226,184.86,9.55,235,VfS0qUERdZ,com.sec.android.app.shealth,0,4ddad509-a7fd-4e9c-8fbd-85a9c325e077.achievement.json,4ddad509-a7fd-4e9c-8fbd-85a9c325e077,1610236800000,
5553,b75d0fa8-3672-43ae-9d85-0ffc77e56c5c.binning_data.json,3124442,6000,131,2021-04-29 22:00:02.359,com.sec.android.app.shealth,2021-04-28 22:00:26.517,,1.3666418,4269.994,229.279,5422,2RI+3qlzEN,com.sec.android.app.shealth,0,b75d0fa8-3672-43ae-9d85-0ffc77e56c5c.achievement.json,b75d0fa8-3672-43ae-9d85-0ffc77e56c5c,1619568000000,
3654,76f996b4-3aef-4196-8dfc-022848854591.binning_data.json,2139539,6000,13,2021-01-06 21:29:08.438,com.sec.android.app.shealth,2021-01-06 06:49:16.671,76f996b4-3aef-4196-8dfc-022848854591.source_info.json,1.2791255,2736.74,147.02,3641,VfS0qUERdZ,com.sec.android.app.shealth,0,76f996b4-3aef-4196-8dfc-022848854591.achievement.json,76f996b4-3aef-4196-8dfc-022848854591,1609891200000,
1211,a9d49ca4-c5a5-46af-a001-bfe34652d7e1.binning_data.json,685412,6000,6,2021-01-05 20:41:44.723,com.sec.android.app.shealth,2021-01-05 10:02:26.554,a9d49ca4-c5a5-46af-a001-bfe34652d7e1.source_info.json,1.3309786,912.27,48.98,1205,VfS0qUERdZ,com.sec.android.app.shealth,0,a9d49ca4-c5a5-46af-a001-bfe34652d7e1.achievement.json,a9d49ca4-c5a5-46af-a001-bfe34652d7e1,1609804800000,
3972,872e5950-130e-4925-b508-609a81866881.binning_data.json,2223299,6000,55,2021-05-01 22:00:02.944,com.sec.android.app.shealth,2021-04-30 22:00:02.412,,1.3517873,3005.428,163.19,3917,2RI+3qlzEN,com.sec.android.app.shealth,0,872e5950-130e-4925-b508-609a81866881.achievement.json,872e5950-130e-4925-b508-609a81866881,1619740800000,
4298,8565f4f7-7764-4a37-a74b-8b31ccbf1775.binning_data.json,2301939,6000,344,2021-04-22 21:35:02.415,com.sec.android.app.shealth,2021-04-22 03:34:44.288,8565f4f7-7764-4a37-a74b-8b31ccbf1775.source_info.json,1.4099977,3245.73,188.04999,3954,VfS0qUERdZ,com.sec.android.app.shealth,0,8565f4f7-7764-4a37-a74b-8b31ccbf1775.achievement.json,8565f4f7-7764-4a37-a74b-8b31ccbf1775,1619049600000,
1661,7a53b271-e31c-4c70-a3fe-ce968875fed8.binning_data.json,1104803,6000,0,2021-04-25 22:00:01.101,com.sec.android.app.shealth,2021-04-25 22:00:01.101,,1.1010921,1216.49,66.76,1661,zub8fSqg+I,com.sec.android.app.shealth,0,7a53b271-e31c-4c70-a3fe-ce968875fed8.achievement.json,7a53b271-e31c-4c70-a3fe-ce968875fed8,1619308800000,
4535,e3af8dd5-f013-40c9-ad62-578b28126f30.binning_data.json,2331995,6000,217,2021-05-02 22:31:39.134,com.sec.android.app.shealth,2021-05-02 22:31:39.134,,1.4817444,3455.422,193.96,4318,2RI+3qlzEN,com.sec.android.app.shealth,0,e3af8dd5-f013-40c9-ad62-578b28126f30.achievement.json,e3af8dd5-f013-40c9-ad62-578b28126f30,1619913600000,
1836,3328604a-ad74-445c-8766-af95c0462d81.binning_data.json,1045800,6000,0,2021-01-09 19:35:00.824,com.sec.android.app.shealth,2021-01-09 07:38:05.108,3328604a-ad74-445c-8766-af95c0462d81.source_info.json,1.3086724,1368.61,73.74,1836,VfS0qUERdZ,com.sec.android.app.shealth,0,3328604a-ad74-445c-8766-af95c0462d81.achievement.json,3328604a-ad74-445c-8766-af95c0462d81,1610150400000,
2225,21c52d4f-89d1-43b3-a10b-11879d1cd0a8.binning_data.json,1172865,6000,45,2021-01-13 20:53:10.110,com.sec.android.app.shealth,2021-01-13 09:54:27.942,21c52d4f-89d1-43b3-a10b-11879d1cd0a8.source_info.json,1.4448028,1694.5599,93.52,2180,VfS0qUERdZ,com.sec.android.app.shealth,0,21c52d4f-89d1-43b3-a10b-11879d1cd0a8.achievement.json,21c52d4f-89d1-43b3-a10b-11879d1cd0a8,1610496000000,
4470,7c9ea49a-5c39-426e-b9af-3cf7387cbb36.binning_data.json,2819512,6000,67,2021-04-27 22:00:01.326,com.sec.android.app.shealth,2021-04-27 22:00:01.326,,1.1831796,3335.99,181.94,4403,zub8fSqg+I,com.sec.android.app.shealth,0,7c9ea49a-5c39-426e-b9af-3cf7387cbb36.achievement.json,7c9ea49a-5c39-426e-b9af-3cf7387cbb36,1619481600000,
8766,ce3c0619-f4db-4404-b42e-9c4aa2bd1809.binning_data.json,4778867,6000,7,2021-01-08 19:55:33.295,com.sec.android.app.shealth,2021-01-08 07:30:10.532,ce3c0619-f4db-4404-b42e-9c4aa2bd1809.source_info.json,1.3946589,6664.8896,353.22998,8759,VfS0qUERdZ,com.sec.android.app.shealth,0,ce3c0619-f4db-4404-b42e-9c4aa2bd1809.achievement.json,ce3c0619-f4db-4404-b42e-9c4aa2bd1809,1610064000000,
3718,a6cd0a12-97a7-49c8-a3ab-ddabb53301bd.binning_data.json,1997777,6000,72,2021-05-04 22:00:03.561,com.sec.android.app.shealth,2021-05-04 22:00:03.561,,1.4085927,2814.055,154.42,3646,2RI+3qlzEN,com.sec.android.app.shealth,0,a6cd0a12-97a7-49c8-a3ab-ddabb53301bd.achievement.json,a6cd0a12-97a7-49c8-a3ab-ddabb53301bd,1620086400000,
3011,26a892df-2bec-422b-b233-4844459caf1a.binning_data.json,1701309,6000,15,2021-04-25 02:27:43.227,com.sec.android.app.shealth,2021-04-24 02:10:01.341,26a892df-2bec-422b-b233-4844459caf1a.source_info.json,1.3148229,2236.921,125.11,2996,VfS0qUERdZ,com.sec.android.app.shealth,0,26a892df-2bec-422b-b233-4844459caf1a.achievement.json,26a892df-2bec-422b-b233-4844459caf1a,1619222400000,
3022,c29f191d-33e0-4f45-a0ec-29866c681a9e.binning_data.json,1658613,6000,32,2021-04-29 22:00:00.865,com.sec.android.app.shealth,2021-04-29 22:00:00.865,,1.3931396,2310.68,124.85,2990,zub8fSqg+I,com.sec.android.app.shealth,0,c29f191d-33e0-4f45-a0ec-29866c681a9e.achievement.json,c29f191d-33e0-4f45-a0ec-29866c681a9e,1619654400000,
3056,0a795b20-0cdd-4674-8d66-96e1296d5b35.binning_data.json,1599230,6000,0,2021-01-12 20:35:12.247,com.sec.android.app.shealth,2021-01-12 00:21:57.228,0a795b20-0cdd-4674-8d66-96e1296d5b35.source_info.json,1.4578389,2331.42,123.91,3056,VfS0qUERdZ,com.sec.android.app.shealth,0,0a795b20-0cdd-4674-8d66-96e1296d5b35.achievement.json,0a795b20-0cdd-4674-8d66-96e1296d5b35,1610409600000,
1622,f5b99bc5-f22d-457d-893e-7b8d0d5142d5.binning_data.json,877460,6000,0,2021-01-16 19:19:27.106,com.sec.android.app.shealth,2021-01-16 08:24:53.767,f5b99bc5-f22d-457d-893e-7b8d0d5142d5.source_info.json,1.3899655,1219.64,65.07,1622,VfS0qUERdZ,com.sec.android.app.shealth,0,f5b99bc5-f22d-457d-893e-7b8d0d5142d5.achievement.json,f5b99bc5-f22d-457d-893e-7b8d0d5142d5,1610755200000,
2247,33b24ca5-9603-4a56-9074-4f0fd4715944.binning_data.json,1180011,6000,443,2021-04-27 01:26:49.540,com.sec.android.app.shealth,2021-04-26 02:09:13.617,33b24ca5-9603-4a56-9074-4f0fd4715944.source_info.json,1.5067829,1778.021,104.73,1804,VfS0qUERdZ,com.sec.android.app.shealth,0,33b24ca5-9603-4a56-9074-4f0fd4715944.achievement.json,33b24ca5-9603-4a56-9074-4f0fd4715944,1619395200000,
648,57e9e6c7-c296-404d-80e2-cb55db64d86e.binning_data.json,391369,6000,0,2021-05-01 22:00:01.241,com.sec.android.app.shealth,2021-05-01 22:00:01.241,,1.1729823,459.07,28.33,648,zub8fSqg+I,com.sec.android.app.shealth,0,57e9e6c7-c296-404d-80e2-cb55db64d86e.achievement.json,57e9e6c7-c296-404d-80e2-cb55db64d86e,1619827200000,
3537,cee1abc9-a981-461e-a706-e623e728fb40.binning_data.json,2020889,6000,34,2021-05-06 22:00:01.257,com.sec.android.app.shealth,2021-05-06 22:00:01.257,,1.291897,2610.781,142.93,3503,2RI+3qlzEN,com.sec.android.app.shealth,0,cee1abc9-a981-461e-a706-e623e728fb40.achievement.json,cee1abc9-a981-461e-a706-e623e728fb40,1620259200000,
2143,cff63ebb-666d-42b4-8bd3-d9cf82166fd3.binning_data.json,1140158,6000,0,2021-01-11 19:45:00.121,com.sec.android.app.shealth,2021-01-11 07:24:39.887,cff63ebb-666d-42b4-8bd3-d9cf82166fd3.source_info.json,1.4046026,1601.47,87.08,2143,VfS0qUERdZ,com.sec.android.app.shealth,0,cff63ebb-666d-42b4-8bd3-d9cf82166fd3.achievement.json,cff63ebb-666d-42b4-8bd3-d9cf82166fd3,1610323200000,
1225,1a560ba3-1fc8-4ed8-bd9f-43ecfd17b1ff.binning_data.json,693948,6000,10,2021-01-19 19:31:06.139,com.sec.android.app.shealth,2021-01-18 23:32:17.332,1a560ba3-1fc8-4ed8-bd9f-43ecfd17b1ff.source_info.json,1.3145357,912.22,51.33,1215,VfS0qUERdZ,com.sec.android.app.shealth,0,1a560ba3-1fc8-4ed8-bd9f-43ecfd17b1ff.achievement.json,1a560ba3-1fc8-4ed8-bd9f-43ecfd17b1ff,1611014400000,
2029,583e38b7-f0d3-440b-8b5f-8790e4671fb0.binning_data.json,1365049,6000,0,2021-05-03 22:00:00.580,com.sec.android.app.shealth,2021-05-03 22:00:00.580,,1.081089,1475.74,82.72,2029,zub8fSqg+I,com.sec.android.app.shealth,0,583e38b7-f0d3-440b-8b5f-8790e4671fb0.achievement.json,583e38b7-f0d3-440b-8b5f-8790e4671fb0,1620000000000,
9969,2530756a-ddb3-4a70-8d55-e546bcbc83aa.binning_data.json,5043860,6000,1,2021-01-15 19:13:21.281,com.sec.android.app.shealth,2021-01-15 05:55:00.725,2530756a-ddb3-4a70-8d55-e546bcbc83aa.source_info.json,1.5354588,7744.64,399.87,9968,VfS0qUERdZ,com.sec.android.app.shealth,0,2530756a-ddb3-4a70-8d55-e546bcbc83aa.achievement.json,2530756a-ddb3-4a70-8d55-e546bcbc83aa,1610668800000,
3534,bcb789e3-6300-4be0-829d-685fadd0923d.binning_data.json,2103386,6000,82,2021-05-08 22:00:02.957,com.sec.android.app.shealth,2021-05-08 22:00:02.957,,1.2702998,2671.931,145.14,3452,2RI+3qlzEN,com.sec.android.app.shealth,0,bcb789e3-6300-4be0-829d-685fadd0923d.achievement.json,bcb789e3-6300-4be0-829d-685fadd0923d,1620432000000,
6049,4258acb2-7a37-4d3a-b609-cd0d44f1445d.binning_data.json,3391214,6000,139,2021-04-29 03:39:02.338,com.sec.android.app.shealth,2021-04-28 02:40:29.318,4258acb2-7a37-4d3a-b609-cd0d44f1445d.source_info.json,1.3679417,4638.984,250.119,5910,VfS0qUERdZ,com.sec.android.app.shealth,0,4258acb2-7a37-4d3a-b609-cd0d44f1445d.achievement.json,4258acb2-7a37-4d3a-b609-cd0d44f1445d,1619568000000,
8544,665006e4-9dc8-4f60-b8ce-b8578b7fb5cd.binning_data.json,4575614,6000,15,2021-01-22 21:51:08.096,com.sec.android.app.shealth,2021-01-22 09:35:58.957,665006e4-9dc8-4f60-b8ce-b8578b7fb5cd.source_info.json,1.4276159,6532.22,344.16998,8529,VfS0qUERdZ,com.sec.android.app.shealth,0,665006e4-9dc8-4f60-b8ce-b8578b7fb5cd.achievement.json,665006e4-9dc8-4f60-b8ce-b8578b7fb5cd,1611273600000,
1104,a0e17b35-13ca-42db-b899-e94c60f7d133.binning_data.json,600946,6000,0,2021-05-05 22:00:00.741,com.sec.android.app.shealth,2021-05-05 22:00:00.741,,1.4015733,842.27,44.86,1104,zub8fSqg+I,com.sec.android.app.shealth,0,a0e17b35-13ca-42db-b899-e94c60f7d133.achievement.json,a0e17b35-13ca-42db-b899-e94c60f7d133,1620172800000,
1537,44b3e05a-5c09-4814-8651-0d36f911e2e7.binning_data.json,820072,6000,5,2021-01-14 21:54:00.707,com.sec.android.app.shealth,2021-01-14 08:33:13.246,44b3e05a-5c09-4814-8651-0d36f911e2e7.source_info.json,1.4278853,1170.97,61.02,1532,VfS0qUERdZ,com.sec.android.app.shealth,0,44b3e05a-5c09-4814-8651-0d36f911e2e7.achievement.json,44b3e05a-5c09-4814-8651-0d36f911e2e7,1610582400000,
818,d0027c69-8f20-4605-b107-43b41cf3a0ec.binning_data.json,389468,6000,0,2021-05-07 22:00:01.000,com.sec.android.app.shealth,2021-05-07 22:00:01.000,,1.5743504,613.16,35.79,818,zub8fSqg+I,com.sec.android.app.shealth,0,d0027c69-8f20-4605-b107-43b41cf3a0ec.achievement.json,d0027c69-8f20-4605-b107-43b41cf3a0ec,1620345600000,
2313,51d9ca19-84b2-44bd-a5c7-81c2a5e12d8b.binning_data.json,1432589,6000,10,2021-05-10 22:00:03.203,com.sec.android.app.shealth,2021-05-10 22:00:03.203,,1.1974734,1715.488,93.4,2303,2RI+3qlzEN,com.sec.android.app.shealth,0,51d9ca19-84b2-44bd-a5c7-81c2a5e12d8b.achievement.json,51d9ca19-84b2-44bd-a5c7-81c2a5e12d8b,1620604800000,
1297,455b8612-d60f-4389-99c0-7d799b9cda33.binning_data.json,727707,6000,0,2021-01-25 16:36:00.284,com.sec.android.app.shealth,2021-01-25 06:42:55.288,455b8612-d60f-4389-99c0-7d799b9cda33.source_info.json,1.316023,957.68,52.85,1297,VfS0qUERdZ,com.sec.android.app.shealth,0,455b8612-d60f-4389-99c0-7d799b9cda33.achievement.json,455b8612-d60f-4389-99c0-7d799b9cda33,1611532800000,
4252,3cd67557-04d0-4d45-bb3f-b4c7880114b9.binning_data.json,2401228,6000,52,2021-05-01 02:46:37.498,com.sec.android.app.shealth,2021-04-30 02:29:14.563,3cd67557-04d0-4d45-bb3f-b4c7880114b9.source_info.json,1.3405015,3218.85,173.51,4200,VfS0qUERdZ,com.sec.android.app.shealth,0,3cd67557-04d0-4d45-bb3f-b4c7880114b9.achievement.json,3cd67557-04d0-4d45-bb3f-b4c7880114b9,1619740800000,
81,34b7c9a2-cbbe-4965-af97-01d5fa8169f3.binning_data.json,55207,6000,0,2021-05-09 22:00:01.078,com.sec.android.app.shealth,2021-05-09 22:00:01.078,,1.0741363,59.299995,3.2,81,zub8fSqg+I,com.sec.android.app.shealth,0,34b7c9a2-cbbe-4965-af97-01d5fa8169f3.achievement.json,34b7c9a2-cbbe-4965-af97-01d5fa8169f3,1620518400000,
2101,5ce77295-1e37-4379-9f0d-c745096d3198.binning_data.json,1160078,6000,1,2021-01-18 20:39:02.827,com.sec.android.app.shealth,2021-01-18 06:23:14.478,5ce77295-1e37-4379-9f0d-c745096d3198.source_info.json,1.3536838,1570.38,85.55,2100,VfS0qUERdZ,com.sec.android.app.shealth,0,5ce77295-1e37-4379-9f0d-c745096d3198.achievement.json,5ce77295-1e37-4379-9f0d-c745096d3198,1610928000000,
