
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
7380,4,0,13,2022-06-02 14:34:00.000,230002,,2022-06-02 14:34:59.266,2022-06-02 14:34:59.266,13,1.3333334,9.84,0.47,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 14:34:59.999,658e75ea-3f84-c741-34e4-c2c99b4a799e,
22224,4,0,39,2022-06-04 05:20:00.000,230002,,2022-06-04 05:21:39.486,2022-06-04 05:20:15.314,39,1.300364,28.9,1.58,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-04 05:20:59.999,e71b04ab-cefe-b14d-ca77-079a38a3544e,
60000,4,0,114,2022-05-31 17:49:00.000,,,2022-05-31 17:55:00.731,2022-05-31 17:55:00.731,114,1.4695,88.17,4.56,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-31 17:50:00.000,8bd4c89a-cbe7-4a7a-8afa-cc2dbbb504b3,
33239,4,7,68,2022-06-02 07:44:00.000,230002,,2022-06-02 07:45:45.281,2022-06-02 07:44:28.391,75,1.8285637,60.78,2.988,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 07:44:59.999,824fd847-90d0-95ff-1820-65fbc8fd53f1,
6814,4,0,11,2022-06-02 14:37:00.000,230002,,2022-06-02 14:37:21.262,2022-06-02 14:37:20.468,11,1.169226,7.968,0.44,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 14:37:59.999,3a67d3d4-e9d2-dc13-e97b-3e3605d57bc1,
58123,4,0,110,2022-05-31 17:50:00.000,,,2022-05-31 17:55:00.791,2022-05-31 17:55:00.791,110,1.4722222,85.57,4.4,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-31 17:51:00.000,ed6f4241-df55-4695-81e4-2721ef50b651,
41514,4,0,87,2022-05-31 13:06:00.000,230002,,2022-05-31 13:07:11.984,2022-05-31 13:07:11.984,87,1.6666666,69.19,3.47,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-31 13:06:59.999,94d361e5-362f-7143-6c3e-d7c19a76a914,
5846,4,0,15,2022-06-02 14:39:00.000,230002,,2022-06-02 14:41:27.394,2022-06-02 14:41:27.394,15,2.0833333,12.18,0.55,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 14:39:59.999,599b976e-1270-ed58-6c68-cec62eeaa749,
60000,4,7,100,2022-06-02 07:45:00.000,230002,,2022-06-02 07:46:54.285,2022-06-02 07:45:45.286,107,1.3768946,82.712,4.39,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 07:45:59.999,9acfdd42-3490-e081-c0a2-609080defdb9,
60000,4,0,116,2022-05-31 17:51:00.000,,,2022-05-31 17:55:00.884,2022-05-31 17:55:00.884,116,1.5053333,90.32,4.64,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-31 17:52:00.000,856b32eb-b918-4fad-88a3-2280cfef1677,
14177,4,0,19,2022-05-31 21:12:00.000,230002,,2022-05-31 21:15:01.158,2022-05-31 21:15:01.157,19,0.9444444,13.39,0.76,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-31 21:12:59.999,fd001689-76f3-d62f-c0b7-b58946cf709a,
10146,4,0,18,2022-06-02 14:40:00.000,230002,,2022-06-02 14:41:27.400,2022-06-02 14:41:27.400,18,1.3611112,13.81,0.67,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 14:40:59.999,7bdda6d1-3ca1-09a3-5c12-9d301c6f8315,
60000,4,0,123,2022-05-31 17:52:00.000,,,2022-05-31 17:55:00.938,2022-05-31 17:55:00.938,123,1.6173333,97.04,4.92,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-31 17:53:00.000,cbae5542-99b8-4006-949b-2ac813e8560e,
41359,4,0,78,2022-06-02 07:46:00.000,230002,,2022-06-02 07:47:18.159,2022-06-02 07:46:54.292,78,1.4136459,58.467,3.11,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 07:46:59.999,50773d80-ca61-86b0-3922-5db850c6360e,
55967,4,0,109,2022-05-31 13:07:00.000,230002,,2022-05-31 13:08:22.365,2022-05-31 13:07:11.993,109,1.5143875,84.757,4.36,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-31 13:07:59.999,4d8346ed-68e5-40bd-261f-f02bbe61145d,
16427,4,0,23,2022-06-02 14:41:00.000,230002,,2022-06-02 14:43:47.368,2022-06-02 14:41:27.413,23,0.9910246,16.28,0.99,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 14:41:59.999,1847a566-f695-a341-7091-6f63fe1cf681,
10867,4,0,14,2022-06-04 05:22:00.000,230002,,2022-06-04 05:22:32.316,2022-06-04 05:22:32.316,14,0.8888889,9.66,0.57,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-04 05:22:59.999,5e38625c-3961-ffa6-2a8d-b79354b6da44,
20365,4,0,28,2022-05-31 21:19:00.000,230002,,2022-05-31 21:21:20.423,2022-05-31 21:21:20.423,28,0.9722222,19.8,1.11,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-31 21:19:59.999,479f5f64-d2b5-1017-cebf-80d235302ba7,
18407,4,0,27,2022-06-02 14:42:00.000,230002,,2022-06-02 14:43:47.383,2022-06-02 14:43:47.382,27,1.0555556,19.43,1.04,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 14:42:59.999,0287eaa9-bb93-74ee-d9d4-bb7373a3ca21,
48521,4,0,83,2022-06-02 07:47:00.000,230002,,2022-06-02 07:48:28.237,2022-06-02 07:47:18.180,83,1.2683809,61.544,3.26,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 07:47:59.999,fc05e812-9542-c2dc-b9d7-d52d7c2eb0b8,
6284,4,0,10,2022-06-04 05:27:00.000,230002,,2022-06-04 05:27:43.509,2022-06-04 05:27:43.509,10,1.1388888,7.157,0.4,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-04 05:27:59.999,8d8151a0-d227-f099-bd7d-65f14972c0cc,
50715,4,0,92,2022-05-31 13:08:00.000,230002,,2022-05-31 13:12:55.497,2022-05-31 13:08:22.372,92,1.3899202,70.49,3.7,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-31 13:08:59.999,c92e0c70-562a-1bbd-3853-224cc401c5d9,
12257,4,0,22,2022-06-02 14:43:00.000,230002,,2022-06-02 14:43:58.162,2022-06-02 14:43:47.393,22,1.3836781,16.96,0.82,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 14:43:59.999,b9215f68-acc4-96dc-6d0b-d33432d43111,
10845,4,0,19,2022-06-04 05:31:00.000,230002,,2022-06-04 05:32:17.343,2022-06-04 05:32:17.343,19,1.3333334,14.46,0.75,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-04 05:31:59.999,2933eda4-e13a-bdf5-e913-33e69bac7200,
47620,4,0,79,2022-06-02 07:48:00.000,230002,,2022-06-02 07:48:54.238,2022-06-02 07:48:28.282,79,1.2340392,58.765,3.121,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 07:48:59.999,d9e56f44-37d5-626c-78fa-9bd702bda3f7,
7694,4,0,10,2022-06-02 14:47:00.000,230002,,2022-06-02 14:47:25.448,2022-06-02 14:47:25.448,10,0.8888889,6.84,0.46,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 14:47:59.999,72bef2f4-db20-e7dc-3930-36c4ba3d400f,
5040,4,0,10,2022-05-31 21:20:00.000,230002,,2022-05-31 21:21:20.430,2022-05-31 21:21:20.429,10,1.5555556,7.84,0.34,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-31 21:20:59.999,46570f2f-dbef-ae2e-7807-66372f2cbe7d,
28368,4,0,51,2022-06-04 05:32:00.000,230002,,2022-06-04 05:34:20.300,2022-06-04 05:32:17.370,51,1.3420051,38.07,1.95,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-04 05:32:59.999,45a4faf3-5e31-4aa8-6293-28873aa0aef8,
48643,4,0,88,2022-05-31 13:09:00.000,230002,,2022-05-31 13:12:55.505,2022-05-31 13:12:55.505,88,1.3888888,67.56,3.51,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-31 13:09:59.999,f0b41940-eebf-7492-f4a8-b20dae5d736f,
19409,4,0,30,2022-06-02 07:49:00.000,230002,,2022-06-02 07:49:17.376,2022-06-02 07:49:01.207,30,1.1160051,21.661,1.27,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 07:49:59.999,31b9c5e2-d90c-de71-e927-9673fc360f76,
6365,4,0,11,2022-06-02 14:51:00.000,230002,,2022-06-02 14:51:16.324,2022-06-02 14:51:16.324,11,1.3055556,8.31,0.44,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 14:51:59.999,4c73ee30-73e5-e4a3-3134-bacb54909588,
16230,4,0,35,2022-06-04 05:33:00.000,230002,,2022-06-04 05:34:20.327,2022-06-04 05:34:20.327,35,1.6666666,27.05,1.47,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-04 05:33:59.999,ca3c33cc-8b17-7e25-827a-6f703647ef86,
11043,4,0,16,2022-05-31 21:23:00.000,230002,,2022-05-31 21:35:01.117,2022-05-31 21:35:01.117,16,1.0277778,11.35,0.63,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-31 21:23:59.999,de4347fe-426f-93b5-3b3c-0d34cce75d50,
6087,4,0,10,2022-06-02 14:55:00.000,230002,,2022-06-02 14:55:57.407,2022-06-02 14:55:57.407,10,1.2222222,7.44,0.37,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 14:55:59.999,a03d54d7-8e7e-880f-087a-65c8eb736c32,
9155,4,0,15,2022-06-04 05:34:00.000,230002,,2022-06-04 05:34:51.302,2022-06-04 05:34:51.302,15,1.2222222,11.19,0.59,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-04 05:34:59.999,b715ec2e-c3e6-b278-4222-83194cfedf5a,
14661,4,19,23,2022-06-02 07:50:00.000,230002,,2022-06-02 07:51:35.317,2022-06-02 07:51:35.317,42,2.4444444,35.84,2.33,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 07:50:59.999,0d7ff45e-2df6-9aa5-6a82-64a43e8a8631,
16497,4,0,25,2022-06-03 14:55:00.000,,,2022-06-03 14:58:49.402,2022-06-03 14:58:49.402,25,1.1111112,18.33,1.0,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-03 14:56:00.000,51d667df-6b22-43d6-82b9-a68c807ea0da,
22234,4,0,32,2022-06-02 15:07:00.000,230002,,2022-06-02 15:08:15.621,2022-06-02 15:07:42.091,32,1.0092503,22.44,1.46,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 15:07:59.999,a70a79b5-b49a-92f4-ef4f-b6b12715f043,
22632,4,0,36,2022-06-04 05:35:00.000,230002,,2022-06-04 05:36:44.436,2022-06-04 05:35:44.306,36,1.1655693,26.38,1.47,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-04 05:35:59.999,9f763a2f-a832-d373-6502-1fcf93161d0c,
4319,4,0,10,2022-05-31 23:24:00.000,230002,,2022-05-31 23:35:01.246,2022-05-31 23:35:01.246,10,1.9166666,8.28,0.37,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-31 23:24:59.999,9f8380fe-cbc8-4a91-64f4-9e8daaa895e4,
8117,4,0,13,2022-06-02 15:08:00.000,230002,,2022-06-02 15:08:15.632,2022-06-02 15:08:15.632,13,1.1666666,9.47,0.49,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 15:08:59.999,aaf1e551-652c-1516-6936-bbb2e3c717cd,
6136,4,0,10,2022-06-04 05:36:00.000,230002,,2022-06-04 05:36:44.472,2022-06-04 05:36:44.472,10,1.2222222,7.5,0.4,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-04 05:36:59.999,79af2052-49a4-cf51-f3b5-bca155514b2e,
20915,4,0,30,2022-06-02 07:51:00.000,230002,,2022-06-02 07:51:35.665,2022-06-02 07:51:35.371,30,1.0114309,21.155,1.37,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 07:51:59.999,272298ea-ae14-0358-1510-0dadf6d737ae,
7608,4,0,11,2022-06-02 15:10:00.000,230002,,2022-06-02 15:11:43.354,2022-06-02 15:11:43.354,11,1.0277778,7.82,0.44,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 15:10:59.999,ced041a6-223d-efb8-180e-4ddb248e5c4e,
6526,4,0,14,2022-06-01 02:47:00.000,230002,,2022-06-01 02:53:51.332,2022-06-01 02:53:51.332,14,1.7222222,11.24,0.54,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-01 02:47:59.999,8b240dc0-0693-88ef-4282-02df679b2304,
29925,4,0,45,2022-06-03 14:56:00.000,,,2022-06-03 14:58:49.478,2022-06-03 14:58:49.478,45,1.1111112,33.25,1.78,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-03 14:57:00.000,8a89a0aa-db48-45b0-83ee-18a4fa9039d7,
5577,4,0,13,2022-06-04 05:37:00.000,230002,,2022-06-04 05:39:05.388,2022-06-04 05:39:05.388,13,1.9166666,10.69,0.49,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-04 05:37:59.999,e7cd808d-6bde-ed47-00ad-dd40816652f8,
7108,4,0,12,2022-06-02 15:11:00.000,,,2022-06-02 15:11:55.161,2022-06-02 15:11:51.656,12,1.2731967,9.05,0.47999996,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-02 15:12:00.000,aea30971-4c0a-41bd-a38b-5f64a1ab2b84,
10490,4,0,17,2022-06-04 05:38:00.000,230002,,2022-06-04 05:39:05.401,2022-06-04 05:39:05.400,17,1.1944444,12.53,0.73,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-04 05:38:59.999,56fd363f-2dbe-239d-2dc7-b934e29f9ff8,
12834,4,0,30,2022-06-01 02:52:00.000,230002,,2022-06-01 02:53:51.365,2022-06-01 02:53:51.364,30,1.9166666,24.6,1.1,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-01 02:52:59.999,91aa866a-72bb-a475-feae-f4de44022e6e,
6857,4,0,11,2022-06-02 07:57:00.000,230002,,2022-06-02 07:59:26.174,2022-06-02 07:59:26.174,11,1.1666666,8.0,0.41,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 07:57:59.999,c652943a-cf79-01fb-d2f8-e2949314d980,
12668,4,0,20,2022-06-02 15:11:00.000,230002,,2022-06-02 15:14:59.069,2022-06-02 15:14:59.069,20,1.1666666,14.78,0.76,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 15:11:59.999,51a2c30a-dad2-fc5d-626e-df54a2bf4359,
51913,4,0,100,2022-06-03 14:57:00.000,,,2022-06-03 14:58:49.587,2022-06-03 14:58:49.587,100,1.5,77.87,3.98,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-03 14:58:00.000,072c19f8-c354-460e-8d07-b4bda4991127,
11950,4,0,17,2022-06-04 05:39:00.000,230002,,2022-06-04 05:40:09.448,2022-06-04 05:40:09.446,17,1.0,11.95,0.71,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-04 05:39:59.999,0706f11b-194b-ffaf-4a29-aaea8cd8da46,
4370,4,0,6,2022-06-02 15:16:00.000,,,2022-06-02 15:16:52.976,2022-06-02 15:16:52.976,6,1.0,4.37,0.24,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-02 15:17:00.000,be015b7a-8e13-434e-b065-a87d5a916bec,
19636,4,0,30,2022-06-01 02:53:00.000,230002,,2022-06-01 02:55:01.113,2022-06-01 02:53:51.372,30,1.0949485,21.501,1.27,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-01 02:53:59.999,e0c34322-c0b7-183a-7e5f-cb3d8421545b,
14085,4,0,25,2022-06-04 05:41:00.000,230002,,2022-06-04 05:42:27.342,2022-06-04 05:42:27.342,25,1.3333334,18.78,0.98,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-04 05:41:59.999,a65a9145-5aa8-476e-b91f-c067247054c8,
60000,4,0,115,2022-05-31 17:53:00.000,,,2022-05-31 17:55:00.985,2022-05-31 17:55:00.985,115,1.4851667,89.11,4.6,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-31 17:54:00.000,17d232ca-8009-48ac-87fd-a5306f9f82d7,
10246,4,0,16,2022-06-02 07:58:00.000,230002,,2022-06-02 07:59:26.192,2022-06-02 07:59:26.190,16,1.1388888,11.67,0.64,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 07:58:59.999,c1356eda-6a57-83e3-4e02-ca230ade7f30,
59358,4,0,111,2022-05-31 17:54:00.000,,,2022-05-31 17:55:01.045,2022-05-31 17:55:01.045,111,1.4444444,85.74,4.44,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-31 17:55:00.000,957413fe-d3c3-4ea2-ad87-66e2593cd41c,
44527,4,0,79,2022-06-03 14:58:00.000,,,2022-06-03 14:58:50.589,2022-06-03 14:58:49.638,79,1.3506227,60.140003,3.1599998,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-03 14:59:00.000,b2ce8935-a246-41a5-ac88-59a30c31cb39,
5708,4,0,10,2022-06-02 15:17:00.000,,,2022-06-02 15:17:17.992,2022-06-02 15:17:17.992,10,1.3611112,7.77,0.39,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-02 15:18:00.000,986f06cd-a4c9-4c2d-bd3f-369eade1e8c1,
718,4,0,1,2022-06-01 02:54:00.000,230002,,2022-06-01 02:54:00.073,2022-06-01 02:54:00.072,1,1.0,0.719,0.041,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-01 02:54:59.999,e1567043-c316-0263-2e49-0974fd494dbe,
9728,4,0,16,2022-06-02 08:01:00.000,230002,,2022-06-02 08:01:58.402,2022-06-02 08:01:58.177,16,1.25,12.16,0.631,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 08:01:59.999,9f1bbab0-1f9e-b9f1-a15b-bc4c3d1f7be0,
13480,4,0,19,2022-05-31 17:46:00.000,230002,,2022-05-31 17:48:24.358,2022-05-31 17:46:50.521,19,1.0019509,13.507,0.75,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-31 17:46:59.999,b4c61a24-b7b9-48d9-6b81-14fb01932bdc,
6971,4,0,11,2022-06-02 15:17:00.000,230002,,2022-06-02 15:20:54.107,2022-06-02 15:20:54.107,11,1.1388888,7.94,0.45,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 15:17:59.999,c0f01212-075c-d1ea-4952-ca6a104729b9,
12472,4,0,21,2022-05-31 17:47:00.000,230002,,2022-05-31 17:48:24.377,2022-05-31 17:48:24.371,21,1.25,15.59,0.8,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-31 17:47:59.999,d27aa48b-2aa3-e2ca-3323-26f8260504e3,
6692,4,0,10,2022-06-02 08:05:00.000,230002,,2022-06-02 08:06:53.315,2022-06-02 08:06:53.315,10,1.0833334,7.25,0.37,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 08:05:59.999,b927a53a-63c4-64d4-f149-ff05bf14e733,
13084,4,0,17,2022-06-03 14:59:00.000,,,2022-06-03 14:59:54.013,2022-06-03 14:59:54.013,31,1.6111112,21.08,1.72,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-03 15:00:00.000,db727cd0-20d7-41c9-8c27-e4995c8d427e,
20703,4,0,39,2022-06-01 03:07:00.000,230002,,2022-06-01 03:15:01.150,2022-06-01 03:07:23.001,39,1.4641687,30.314,1.43,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-01 03:07:59.999,535fe832-c978-e2b8-ed6b-24350a2c4263,
7989,4,0,10,2022-06-02 15:36:00.000,230002,,2022-06-02 15:37:11.407,2022-06-02 15:37:11.404,10,0.8611111,6.88,0.44,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 15:36:59.999,22329c7e-aee4-7d0f-a5e1-a3118dd73b84,
32128,4,0,54,2022-05-31 17:48:00.000,230002,,2022-05-31 17:55:01.303,2022-05-31 17:48:24.382,54,1.2776881,41.05,2.08,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-31 17:48:59.999,b4382348-1309-0a8f-963c-e0e8a804e583,
7484,4,0,11,2022-06-02 15:37:00.000,230002,,2022-06-02 15:37:13.481,2022-06-02 15:37:11.431,11,1.0604821,7.937,0.399,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 15:37:59.999,9822a7a8-40ae-cdfa-4b84-04e9c62a6a96,
18176,4,0,32,2022-06-01 04:39:00.000,230002,,2022-06-01 04:40:44.323,2022-06-01 04:40:44.323,32,1.3611112,24.74,1.22,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-01 04:39:59.999,e9425219-c957-7e8f-5088-9880ca331a4e,
15347,4,0,27,2022-06-02 08:07:00.000,230002,,2022-06-02 08:10:07.403,2022-06-02 08:07:27.558,27,1.3194301,20.25,1.009,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 08:07:59.999,11c916a7-3b60-4eb7-2a61-32858711587a,
43594,4,0,82,2022-06-02 16:13:00.000,,,2022-06-02 16:15:01.915,2022-06-02 16:15:01.915,82,1.4444444,62.97,3.27,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-02 16:14:00.000,c5e7c29d-cd5b-43e8-ab79-ad6709d7c8b2,
9392,4,0,15,2022-06-03 17:01:00.000,,,2022-06-03 17:01:55.110,2022-06-03 17:01:53.490,15,1.1721631,11.009999,0.52,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-03 17:02:00.000,96f013d6-9e71-44d7-a06e-b440b3333953,
10157,4,0,16,2022-06-02 15:40:00.000,230002,,2022-06-02 15:40:54.169,2022-06-02 15:40:54.169,16,1.1666666,11.85,0.63,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 15:40:59.999,89b6a871-ee36-3aa7-91ce-2ca2d363ec85,
60000,4,0,120,2022-06-02 16:14:00.000,,,2022-06-02 16:15:01.970,2022-06-02 16:15:01.970,120,1.5726666,94.36,4.8,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-02 16:15:00.000,9b39a337-7f97-4c5a-8c8f-19b902111021,
11287,4,0,20,2022-06-01 04:40:00.000,230002,,2022-06-01 04:40:44.330,2022-06-01 04:40:44.330,20,1.3333334,15.05,0.79,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-01 04:40:59.999,3c787674-579b-f769-41a7-23c6d0e20476,
7943,4,0,10,2022-06-02 15:41:00.000,230002,,2022-06-02 15:41:31.437,2022-06-02 15:41:31.437,10,0.8611111,6.84,0.45,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 15:41:59.999,528b7e21-81ff-37a9-3a6d-4aef48727269,
49340,4,0,95,2022-06-02 16:15:00.000,,,2022-06-02 16:16:26.576,2022-06-02 16:16:26.576,95,1.5,74.01,3.79,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-02 16:16:00.000,47481f79-4147-43ac-bc97-1285dc784750,
16209,4,0,25,2022-06-04 05:42:00.000,230002,,2022-06-04 05:43:39.324,2022-06-04 05:42:38.354,25,1.1399435,18.478,0.979,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-04 05:42:59.999,ee524919-8cad-28fa-4486-83a93c05f7bb,
9277,4,0,12,2022-06-02 15:42:00.000,230002,,2022-06-02 15:42:26.868,2022-06-02 15:42:26.355,12,0.8888889,8.247,0.489,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 15:42:59.999,ef38ad83-48a3-88c4-6b49-b571049d6976,
9600,4,0,13,2022-06-01 04:59:00.000,230002,,2022-06-01 04:59:51.112,2022-06-01 04:59:50.155,13,0.9444444,9.067,0.531,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-01 04:59:59.999,e7ae916e-4a50-0541-b8ff-ec471049ae81,
16121,4,0,23,2022-06-03 17:03:00.000,,,2022-06-03 17:03:50.138,2022-06-03 17:03:38.571,23,1.030935,16.62,0.9200002,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-03 17:04:00.000,eea520b3-659e-4ca0-a3a3-4c20f7aa876a,
16752,4,0,32,2022-06-04 05:48:00.000,230002,,2022-06-04 05:48:49.378,2022-06-04 05:48:28.349,32,1.5012968,25.15,1.27,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-04 05:48:59.999,433c2b37-ab68-9cc4-3620-0c4606a5e22f,
10094,4,0,18,2022-06-02 15:43:00.000,230002,,2022-06-02 15:43:31.148,2022-06-02 15:43:31.147,18,1.3611112,13.74,0.69,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 15:43:59.999,f7ba5a59-a166-9d8b-93a0-80daf53cae29,
6779,4,0,13,2022-06-02 08:16:00.000,,,2022-06-02 08:35:05.096,2022-06-02 08:16:32.070,13,1.4721687,9.9800005,0.51,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-02 08:17:00.000,aea48030-0d00-4076-aee8-1c4b3981fd8e,
14353,4,0,18,2022-06-04 05:53:00.000,230002,,2022-06-04 05:54:18.415,2022-06-04 05:54:18.415,18,0.8611111,12.36,0.75,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-04 05:53:59.999,cb4128cb-570d-85cd-ab27-6b93e852fa02,
20910,4,0,43,2022-06-01 05:00:00.000,230002,,2022-06-01 05:01:13.394,2022-06-01 05:01:13.394,43,1.6388888,34.27,1.58,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-01 05:00:59.999,f371eb5a-0f54-06ed-d2da-70be8e25cbe4,
5114,4,0,10,2022-06-02 16:06:00.000,230002,,2022-06-02 16:07:20.323,2022-06-02 16:07:20.323,10,1.4722222,7.53,0.41,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-02 16:06:59.999,35ea7696-2aa5-77f5-a29e-bc9ea267970a,
5520,4,0,9,2022-06-03 17:04:00.000,,,2022-06-03 17:04:14.017,2022-06-03 17:04:12.169,9,1.2191048,6.7299995,0.35,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-03 17:05:00.000,09000241-ba31-47e3-976f-87d8f24ad900,
