CUS ID,Order Number,Order Status,Order Date,City (Billing),Postcode (Billing),Country Code (Billing),Payment Method Title,Cart Discount Amount,Order Subtotal Amount,Shipping Method Title,Order Shipping Amount,Order Refund Amount,Order Total Amount,Order Total Tax Amount,Item #,Item Name,Quantity,Item Cost,Coupon Code,Discount Amount,Discount Amount Tax,website
1269,1924,Storniert/Abgebrochen,2018-06-03 20:33:51,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,59.62,kostenloser Versand!,0.0,0.0,70.95,11.33,1,Osmanli Shampoo Knoblauch Oil 400 ml,2,2.94,,,,pergamo
1269,1924,Storniert/Abgebrochen,2018-06-03 20:33:51,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,59.62,kostenloser Versand!,0.0,0.0,70.95,11.33,2,Kartoffelchips San Nicasio 150g,2,2.35,,,,pergamo
1269,1924,Storniert/Abgebrochen,2018-06-03 20:33:51,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,59.62,kostenloser Versand!,0.0,0.0,70.95,11.33,3,Schwarze Oliven Gold 800g,1,4.96,,,,pergamo
1269,1924,Storniert/Abgebrochen,2018-06-03 20:33:51,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,59.62,kostenloser Versand!,0.0,0.0,70.95,11.33,4,Bio Honig Lavandel 450 gr,1,8.4,,,,pergamo
1269,1924,Storniert/Abgebrochen,2018-06-03 20:33:51,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,59.62,kostenloser Versand!,0.0,0.0,70.95,11.33,5,"ANGEBOT Kaltgepresstes Extra natives Mild Olivenol Royal Cazorla 4x1L =4L Säure &lt; 0,4 %",1,27.72,,,,pergamo
1269,1924,Storniert/Abgebrochen,2018-06-03 20:33:51,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,59.62,kostenloser Versand!,0.0,0.0,70.95,11.33,6,"Handwerkliche Rosenblätter KonfitUre Extra - 325 g - Herkunft aus der TUrkei - Hausgemachte, feinste Qualität und 100% NatUrlich",1,2.93,,,,pergamo
1269,1924,Storniert/Abgebrochen,2018-06-03 20:33:51,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,59.62,kostenloser Versand!,0.0,0.0,70.95,11.33,7,ZITRONEN-SEIFE,1,2.52,,,,pergamo
1269,1924,Storniert/Abgebrochen,2018-06-03 20:33:51,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,59.62,kostenloser Versand!,0.0,0.0,70.95,11.33,8,ROSENBLATT-SEIFE,1,2.52,,,,pergamo
1503,1929,Abgeschlossen,2018-06-08 11:39:39,Duisburg,47058,DE,PayPal,0.0,44.12,bis 1kg,3.32,0.0,56.45,9.01,1,Osmanli Shampoo Knoblauch Oil 400 ml,15,2.94,,,,pergamo
2468,1932,Abgeschlossen,2018-06-10 17:34:43,Oldenburg,26127,DE,PayPal,0.0,58.81,bis 1kg,3.32,0.0,73.93,11.8,1,"Bio Kaltgepresstes Extra natives Olivenol Alma Oliva 3 Liter Säure 0,18",2,29.41,,,,pergamo
1522,1958,Abgeschlossen,2018-07-03 08:13:00,Abensberg,93326,DE,PayPal,0.0,29.41,bis 1kg,3.32,0.0,38.95,6.22,1,Kaltgepressttes Extra natives Arbequina Olivenol Basilippo SELECCION 3 Liter,1,29.41,,,,pergamo
2317,1962,Abgeschlossen,2018-07-13 18:25:37,DUsseldorf,40597,DE,PayPal,0.0,33.61,bis 10kg,5.55,0.0,46.59,7.44,1,"Kaltgepresstes Extra natives Olivenol Royal Cazorla 5 L Säure&lt;0,4%",1,33.61,,,,pergamo
1053,2094,Abgeschlossen,2018-07-30 11:50:31,HUrth,50354,DE,PayPal,0.0,30.22,bis 1kg,3.32,0.0,39.91,6.37,1,Bio Honig OrangenblUten 450 gr,4,7.56,,,,pergamo
1498,2122,Storniert/Abgebrochen,2018-07-31 08:21:55,Bad Mergentheim,97980,DE,SOFORT Uberweisung,0.0,44.55,bis 3kg,4.12,0.0,57.91,9.24,1,Kartoffelchips San Nicasio 150g,19,2.34,,,,pergamo
2216,2139,Abgeschlossen,2018-07-31 22:09:17,Olsberg,59939,DE,PayPal,0.0,23.45,bis 3kg,4.12,0.0,32.8,5.23,1,Kartoffelchips San Nicasio 150g,10,2.35,,,,pergamo
2449,2227,Storniert/Abgebrochen,2018-08-29 05:13:33,Weiterstadt,64331,DE,SOFORT Uberweisung,0.0,127.68,kostenloser Versand!,0.0,0.0,151.96,24.26,1,Pergamo Miss-Et Angebot,1,21.01,,,,pergamo
2449,2227,Storniert/Abgebrochen,2018-08-29 05:13:33,Weiterstadt,64331,DE,SOFORT Uberweisung,0.0,127.68,kostenloser Versand!,0.0,0.0,151.96,24.26,2,"Kaltgepresstes Extra natives Olivenol Royal Cazorla 5 L Säure&lt;0,4%",2,41.18,,,,pergamo
2449,2227,Storniert/Abgebrochen,2018-08-29 05:13:33,Weiterstadt,64331,DE,SOFORT Uberweisung,0.0,127.68,kostenloser Versand!,0.0,0.0,151.96,24.26,3,Bio Honig OrangenblUten 450 gr,1,7.55,,,,pergamo
2449,2227,Storniert/Abgebrochen,2018-08-29 05:13:33,Weiterstadt,64331,DE,SOFORT Uberweisung,0.0,127.68,kostenloser Versand!,0.0,0.0,151.96,24.26,4,"BIO Feigen getrocknet, leckere TrockenfrUchte ungeschwefelt und ohne Zuckerzusatz aus der TUrkei 300 gr",1,3.35,,,,pergamo
2449,2227,Storniert/Abgebrochen,2018-08-29 05:13:33,Weiterstadt,64331,DE,SOFORT Uberweisung,0.0,127.68,kostenloser Versand!,0.0,0.0,151.96,24.26,5,"Handwerkliche Rosenblätter KonfitUre Extra - 325 g - Herkunft aus der TUrkei - Hausgemachte, feinste Qualität und 100% NatUrlich",1,2.93,,,,pergamo
2449,2227,Storniert/Abgebrochen,2018-08-29 05:13:33,Weiterstadt,64331,DE,SOFORT Uberweisung,0.0,127.68,kostenloser Versand!,0.0,0.0,151.96,24.26,6,Zitronen Marmelade aus der TUrkei 325g,1,2.93,,,,pergamo
2449,2227,Storniert/Abgebrochen,2018-08-29 05:13:33,Weiterstadt,64331,DE,SOFORT Uberweisung,0.0,127.68,kostenloser Versand!,0.0,0.0,151.96,24.26,7,Miss-et Pastourmas - Wurstwaren 100 g,3,2.52,,,,pergamo
1269,2228,Abgeschlossen,2018-08-29 17:32:14,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,78.53,kostenloser Versand!,0.0,0.0,93.46,14.92,1,"Kaltgepresstes Extra natives Olivenol Royal Cazorla 2,5 L Säure&lt;0,4%",1,21.01,,,,pergamo
1269,2228,Abgeschlossen,2018-08-29 17:32:14,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,78.53,kostenloser Versand!,0.0,0.0,93.46,14.92,2,Pergamo Miss Angebot,1,16.8,,,,pergamo
1269,2228,Abgeschlossen,2018-08-29 17:32:14,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,78.53,kostenloser Versand!,0.0,0.0,93.46,14.92,3,Osmanli Shampoo Knoblauch Oil 400 ml,1,2.94,,,,pergamo
1269,2228,Abgeschlossen,2018-08-29 17:32:14,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,78.53,kostenloser Versand!,0.0,0.0,93.46,14.92,4,Miss-et Pastourmas - Wurstwaren 100 g,1,2.52,,,,pergamo
1269,2228,Abgeschlossen,2018-08-29 17:32:14,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,78.53,kostenloser Versand!,0.0,0.0,93.46,14.92,5,"Bio Kaltgepresstes Extra natives Olivenol Alma Oliva 3 Liter Säure 0,18",1,29.4,,,,pergamo
1269,2228,Abgeschlossen,2018-08-29 17:32:14,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,78.53,kostenloser Versand!,0.0,0.0,93.46,14.92,6,"BIO Feigen getrocknet, leckere TrockenfrUchte ungeschwefelt und ohne Zuckerzusatz aus der TUrkei 300 gr",1,3.35,,,,pergamo
1269,2228,Abgeschlossen,2018-08-29 17:32:14,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,78.53,kostenloser Versand!,0.0,0.0,93.46,14.92,7,Handgemachte natUrliche Olivenolseife,1,2.51,,,,pergamo
1608,2235,Abgeschlossen,2018-09-03 13:06:35,Duisburg,47179,DE,SOFORT Uberweisung,0.0,93.41,kostenloser Versand!,0.0,0.0,99.95,6.54,1,Pergamo Miss Angebot,5,18.68,,,,pergamo
1424,2238,Abgeschlossen,2018-09-05 11:29:07,Recklinghausen,45657,DE,PayPal,0.0,44.86,bis 1kg,3.69,0.0,51.95,3.4,1,Bio Honig Wald 450 gr,5,8.97,,,,pergamo
2198,2240,Abgeschlossen,2018-09-10 23:39:18,Dormagen,41540,DE,PayPal,0.0,45.79,bis 10kg,6.17,0.0,55.6,3.64,1,"Kaltgepresstes Extra natives Olivenol Royal Cazorla 5 L Säure&lt;0,4%",1,45.79,,,,pergamo
1731,2242,Abgeschlossen,2018-09-11 20:26:26,Weimar,99425,DE,PayPal,0.0,25.22,bis 3kg,4.58,0.0,31.88,2.09,1,Natives Olivenol Extra Alma Oliva Arbequino 500ml,2,12.61,,,,pergamo
1584,2244,Abgeschlossen,2018-09-13 21:01:58,Madina El Monawara,42374,DE,PayPal,0.0,52.33,bis 3kg,4.58,0.0,60.89,3.98,1,Bio Honig Heide 450 gr,4,8.97,,,,pergamo
1584,2244,Abgeschlossen,2018-09-13 21:01:58,Madina El Monawara,42374,DE,PayPal,0.0,52.33,bis 3kg,4.58,0.0,60.89,3.98,2,Bio Honig Mountain 450 gr,1,8.97,,,,pergamo
1584,2244,Abgeschlossen,2018-09-13 21:01:58,Madina El Monawara,42374,DE,PayPal,0.0,52.33,bis 3kg,4.58,0.0,60.89,3.98,3,GUlsan - Traubensirup - UzUm Pekmezi (1250g),1,7.47,,,,pergamo
2449,2245,Abgeschlossen,2018-09-14 06:57:26,Weiterstadt,64331,DE,PayPal,0.0,91.95,kostenloser Versand!,0.0,0.0,98.39,6.44,1,Bio Honig Akazie 450 gr,1,8.97,,,,pergamo
2449,2245,Abgeschlossen,2018-09-14 06:57:26,Weiterstadt,64331,DE,PayPal,0.0,91.95,kostenloser Versand!,0.0,0.0,98.39,6.44,2,Bio Honig OrangenblUten 450 gr,2,8.97,,,,pergamo
2449,2245,Abgeschlossen,2018-09-14 06:57:26,Weiterstadt,64331,DE,PayPal,0.0,91.95,kostenloser Versand!,0.0,0.0,98.39,6.44,3,Bio Honig Zitrone 450 gr,1,8.97,,,,pergamo
2449,2245,Abgeschlossen,2018-09-14 06:57:26,Weiterstadt,64331,DE,PayPal,0.0,91.95,kostenloser Versand!,0.0,0.0,98.39,6.44,4,Bio Honig Lavandel 450 gr,1,9.34,,,,pergamo
2449,2245,Abgeschlossen,2018-09-14 06:57:26,Weiterstadt,64331,DE,PayPal,0.0,91.95,kostenloser Versand!,0.0,0.0,98.39,6.44,5,Pergamo Miss-Et Angebot,2,23.37,,,,pergamo
2449,2246,Abgeschlossen,2018-09-14 06:58:09,Weiterstadt,64331,DE,PayPal,0.0,91.95,kostenloser Versand!,0.0,0.0,98.39,6.44,1,Bio Honig Akazie 450 gr,1,8.97,,,,pergamo
2449,2246,Abgeschlossen,2018-09-14 06:58:09,Weiterstadt,64331,DE,PayPal,0.0,91.95,kostenloser Versand!,0.0,0.0,98.39,6.44,2,Bio Honig OrangenblUten 450 gr,2,8.97,,,,pergamo
2449,2246,Abgeschlossen,2018-09-14 06:58:09,Weiterstadt,64331,DE,PayPal,0.0,91.95,kostenloser Versand!,0.0,0.0,98.39,6.44,3,Bio Honig Zitrone 450 gr,1,8.97,,,,pergamo
2449,2246,Abgeschlossen,2018-09-14 06:58:09,Weiterstadt,64331,DE,PayPal,0.0,91.95,kostenloser Versand!,0.0,0.0,98.39,6.44,4,Bio Honig Lavandel 450 gr,1,9.34,,,,pergamo
2449,2246,Abgeschlossen,2018-09-14 06:58:09,Weiterstadt,64331,DE,PayPal,0.0,91.95,kostenloser Versand!,0.0,0.0,98.39,6.44,5,Pergamo Miss-Et Angebot,2,23.37,,,,pergamo
1584,2247,Abgeschlossen,2018-09-14 11:24:52,Madina El Monawara,42374,DE,PayPal,0.0,64.01,bis 3kg,4.58,0.0,73.39,4.8,1,Bio Honig Heide 450 gr,4,8.97,,,,pergamo
1584,2247,Abgeschlossen,2018-09-14 11:24:52,Madina El Monawara,42374,DE,PayPal,0.0,64.01,bis 3kg,4.58,0.0,73.39,4.8,2,Bio Honig Mountain 450 gr,1,8.97,,,,pergamo
1584,2247,Abgeschlossen,2018-09-14 11:24:52,Madina El Monawara,42374,DE,PayPal,0.0,64.01,bis 3kg,4.58,0.0,73.39,4.8,3,GUlsan - Traubensirup - UzUm Pekmezi (1250g),1,7.47,,,,pergamo
1584,2247,Abgeschlossen,2018-09-14 11:24:52,Madina El Monawara,42374,DE,PayPal,0.0,64.01,bis 3kg,4.58,0.0,73.39,4.8,4,"Kaltgepresstes Extra natives Olivenol Royal Cazorla 1 L Säure&lt;0,4%",1,11.68,,,,pergamo
1671,2249,Abgeschlossen,2018-09-15 02:52:11,Norderstedt,22851,DE,PayPal,0.0,70.83,kostenloser Versand!,0.0,0.0,75.79,4.96,1,GrUne Oliven 2260 g,2,9.25,,,,pergamo
1671,2249,Abgeschlossen,2018-09-15 02:52:11,Norderstedt,22851,DE,PayPal,0.0,70.83,kostenloser Versand!,0.0,0.0,75.79,4.96,2,Schwarze Oliven Gold 1500 g,2,8.88,,,,pergamo
1671,2249,Abgeschlossen,2018-09-15 02:52:11,Norderstedt,22851,DE,PayPal,0.0,70.83,kostenloser Versand!,0.0,0.0,75.79,4.96,3,Disar SCHWARZE OLIVEN aus der TUrkei Gemlik 10 kg,1,34.57,,,,pergamo
2198,2253,Abgeschlossen,2018-09-22 10:07:33,Dormagen,41540,DE,PayPal,0.0,45.79,bis 10kg,6.17,0.0,55.6,3.64,1,"Kaltgepresstes Extra natives Olivenol Royal Cazorla 5 L Säure&lt;0,4%",1,45.79,,,,pergamo
1709,2259,Abgeschlossen,2018-09-29 01:55:15,Aachen,52078,DE,PayPal,0.0,18.68,bis 10kg,6.17,0.0,26.59,1.74,1,Pergamo Miss Angebot,1,18.68,,,,pergamo
2261,2260,Abgeschlossen,2018-09-30 12:50:12,Steinhagen,18442,DE,PayPal,0.0,27.57,bis 1kg,4.58,0.0,34.4,2.25,1,"Kaltgepresstes Extra natives Olivenol Parqueoliva 3 Liter Säure 0,18",1,27.57,,,,pergamo
1576,2266,Abgeschlossen,2018-10-11 12:19:00,Sarstedt,31157,DE,PayPal,0.0,11.03,bis 3kg,4.58,0.0,16.7,1.09,1,Schwarze Oliven Gold 800g,2,5.52,,,,pergamo
1269,2272,Abgeschlossen,2018-10-28 18:46:00,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,75.21,kostenloser Versand!,0.0,0.0,80.49,5.28,1,Royal Datteln PREMIUM LARGE mit Stein | Schwefelfrei | Zartes Fruchtfleisch | Große FrUchte | Naturbelassen | 1 kg Vorteilspackung,2,8.4,,,,pergamo
1269,2272,Abgeschlossen,2018-10-28 18:46:00,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,75.21,kostenloser Versand!,0.0,0.0,80.49,5.28,2,Kartoffelchips San Nicasio 150g,1,5.6,,,,pergamo
1269,2272,Abgeschlossen,2018-10-28 18:46:00,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,75.21,kostenloser Versand!,0.0,0.0,80.49,5.28,3,Pergamo Miss Angebot,1,18.68,,,,pergamo
1269,2272,Abgeschlossen,2018-10-28 18:46:00,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,75.21,kostenloser Versand!,0.0,0.0,80.49,5.28,4,BITTERMANDEL-SEIFE,1,2.8,,,,pergamo
1269,2272,Abgeschlossen,2018-10-28 18:46:00,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,75.21,kostenloser Versand!,0.0,0.0,80.49,5.28,5,Rasitoglu Shampoo mit Knoblauchextrakt 400 ml,3,5.6,,,,pergamo
1269,2272,Abgeschlossen,2018-10-28 18:46:00,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,75.21,kostenloser Versand!,0.0,0.0,80.49,5.28,6,Kartoffelchips San Nicasio 40g,3,1.11,,,,pergamo
1269,2272,Abgeschlossen,2018-10-28 18:46:00,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,75.21,kostenloser Versand!,0.0,0.0,80.49,5.28,7,Miss-et Kangal Sucuk Wurstgenuss - Knoblauchwurst 1000 g,1,8.41,,,,pergamo
1269,2272,Abgeschlossen,2018-10-28 18:46:00,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,75.21,kostenloser Versand!,0.0,0.0,80.49,5.28,8,Handgemachte natUrliche Olivenolseife,1,2.79,,,,pergamo
1522,2273,Abgeschlossen,2018-10-31 10:03:22,Abensberg,93326,DE,PayPal,0.0,37.39,bis 1kg,4.58,0.0,44.9,2.94,1,Kaltgepressttes Extra natives Organic Olivenol Basilippo 500 ml,2,13.09,,,,pergamo
1522,2273,Abgeschlossen,2018-10-31 10:03:22,Abensberg,93326,DE,PayPal,0.0,37.39,bis 1kg,4.58,0.0,44.9,2.94,2,Kaltgepressttes Extra natives Arbequina Gourmet Olivenol Basilippo 500 ml,1,11.22,,,,pergamo
1269,2278,Abgeschlossen,2018-11-09 18:21:20,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,66.32,kostenloser Versand!,0.0,0.0,70.97,4.64,1,Miss-et Kangal Sucuk Wurstgenuss - Knoblauchwurst 1000 g,2,8.41,,,,pergamo
1269,2278,Abgeschlossen,2018-11-09 18:21:20,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,66.32,kostenloser Versand!,0.0,0.0,70.97,4.64,2,Naturlicher Kastanien-Honig 400 gr,1,9.25,,,,pergamo
1269,2278,Abgeschlossen,2018-11-09 18:21:20,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,66.32,kostenloser Versand!,0.0,0.0,70.97,4.64,3,"Kaltgepresstes Extra natives Olivenol Royal Cazorla 2,5 L Säure&lt;0,4%",1,23.36,,,,pergamo
1269,2278,Abgeschlossen,2018-11-09 18:21:20,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,66.32,kostenloser Versand!,0.0,0.0,70.97,4.64,4,Bio Pastasauce Basilikum - Burkhardt- 330ml,1,2.33,,,,pergamo
1269,2278,Abgeschlossen,2018-11-09 18:21:20,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,66.32,kostenloser Versand!,0.0,0.0,70.97,4.64,5,Kartoffelchips San Nicasio 150g,2,2.8,,,,pergamo
1269,2278,Abgeschlossen,2018-11-09 18:21:20,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,66.32,kostenloser Versand!,0.0,0.0,70.97,4.64,6,Bio Honig Kastanien 450 gr,1,8.97,,,,pergamo
1261,2280,Abgeschlossen,2018-11-20 21:06:20,NUrnberg,90402,DE,PayPal,0.0,52.26,bis 1kg,4.58,0.0,60.82,3.98,1,"Bio Kaltgepresstes Extra natives Olivenol Alma Oliva 500 ml Säure 0,18",8,6.53,,,,pergamo
1269,2282,Abgeschlossen,2018-11-26 16:16:52,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,69.58,kostenloser Versand!,0.0,0.0,74.44,4.87,1,"Kaltgepresstes Extra natives Olivenol Royal Cazorla 2,5 L Säure&lt;0,4%",2,23.37,,,,pergamo
1269,2282,Abgeschlossen,2018-11-26 16:16:52,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,69.58,kostenloser Versand!,0.0,0.0,74.44,4.87,2,Bio - Pastasauce Arrabbiata - Burkhardt- 330ml,1,2.33,,,,pergamo
1269,2282,Abgeschlossen,2018-11-26 16:16:52,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,69.58,kostenloser Versand!,0.0,0.0,74.44,4.87,3,Bio Pastasauce Basilikum - Burkhardt- 330ml,1,2.33,,,,pergamo
1269,2282,Abgeschlossen,2018-11-26 16:16:52,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,69.58,kostenloser Versand!,0.0,0.0,74.44,4.87,4,Kartoffelchips San Nicasio 150g,2,2.8,,,,pergamo
1269,2282,Abgeschlossen,2018-11-26 16:16:52,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,69.58,kostenloser Versand!,0.0,0.0,74.44,4.87,5,Feigenmarmelade 500 gr,1,5.13,,,,pergamo
1269,2282,Abgeschlossen,2018-11-26 16:16:52,Gelsenkirchen,45896,DE,SOFORT Uberweisung,0.0,69.58,kostenloser Versand!,0.0,0.0,74.44,4.87,6,GUlsan - Traubensirup - UzUm Pekmezi (1250g),1,7.47,,,,pergamo
1936,2284,Abgeschlossen,2018-11-30 17:47:47,Rastatt,76437,DE,PayPal,0.0,67.18,kostenloser Versand!,0.0,0.0,71.88,4.7,1,"Kaltgepresstes Extra natives Olivenol Royal Cazorla 5 L Säure&lt;0,4%",1,45.79,,,,pergamo
1936,2284,Abgeschlossen,2018-11-30 17:47:47,Rastatt,76437,DE,PayPal,0.0,67.18,kostenloser Versand!,0.0,0.0,71.88,4.7,2,GrUne Oliven mit Paprika 1120 g,1,4.58,,,,pergamo
1936,2284,Abgeschlossen,2018-11-30 17:47:47,Rastatt,76437,DE,PayPal,0.0,67.18,kostenloser Versand!,0.0,0.0,71.88,4.7,3,Miss GrUne OLIVEN aus der TUrkei 1400 g,1,11.21,,,,pergamo
1936,2284,Abgeschlossen,2018-11-30 17:47:47,Rastatt,76437,DE,PayPal,0.0,67.18,kostenloser Versand!,0.0,0.0,71.88,4.7,4,Rasitoglu Shampoo mit Knoblauchextrakt 400 ml,1,5.6,,,,pergamo
1623,2285,Abgeschlossen,2018-12-02 22:45:16,Hamburg,22111,DE,Uberweisung,0.0,57.43,bis 20kg,8.41,0.0,70.45,4.61,1,Disar SCHWARZE OLIVEN aus der TUrkei Gemlik 10 kg,1,34.57,,,,pergamo
1623,2285,Abgeschlossen,2018-12-02 22:45:16,Hamburg,22111,DE,Uberweisung,0.0,57.43,bis 20kg,8.41,0.0,70.45,4.61,2,"Botalife 100% Naturreines SchwarzkUmmelol 100 ml, Kaltgepresst",1,6.53,,,,pergamo
1623,2285,Abgeschlossen,2018-12-02 22:45:16,Hamburg,22111,DE,Uberweisung,0.0,57.43,bis 20kg,8.41,0.0,70.45,4.61,3,Miss-et Kangal Sucuk Wurstgenuss - Knoblauchwurst 1000 g,1,8.41,,,,pergamo
1623,2285,Abgeschlossen,2018-12-02 22:45:16,Hamburg,22111,DE,Uberweisung,0.0,57.43,bis 20kg,8.41,0.0,70.45,4.61,4,BIO Naturlische TANNEN Honig cremig aus Grichenland 480 g,1,4.2,,,,pergamo
1623,2285,Abgeschlossen,2018-12-02 22:45:16,Hamburg,22111,DE,Uberweisung,0.0,57.43,bis 20kg,8.41,0.0,70.45,4.61,5,"Pinienkerne, 85 g",2,1.86,,,,pergamo
1105,2286,Abgeschlossen,2018-12-09 20:36:12,Kreuztal,57223,DE,PayPal,0.0,18.68,bis 3kg,4.58,0.0,24.89,1.63,1,"Kaltgepresstes Extra natives Olivenol Royal Cazorla 2,5 L Säure&lt;0,4%",1,18.68,,,,pergamo
1760,2291,Abgeschlossen,2018-12-11 12:59:17,Westhausen,73463,DE,PayPal,0.0,33.62,bis 3kg,4.58,0.0,40.87,2.67,1,"Kaltgepresstes Extra natives Olivenol Royal Premium Cazorla 500 ml Säure&lt;0,4%",3,11.21,,,,pergamo
1484,2293,Abgeschlossen,2018-12-14 18:13:00,Althengstett,75382,DE,PayPal,0.0,35.05,bis 10kg,6.17,0.0,44.1,2.88,1,"Kaltgepresstes Extra natives Olivenol Royal Cazorla 5 L Säure&lt;0,4%",1,35.05,,,,pergamo
2644,2317,Abgeschlossen,2018-12-22 10:22:57,Weingarten,88250,DE,PayPal,0.0,18.68,bis 10kg,6.17,0.0,26.59,1.74,1,Pergamo Miss Angebot,1,18.68,,,,pergamo
2107,2329,Abgeschlossen,2019-01-02 22:16:53,Hamburg,21129,DE,PayPal,0.0,76.72,kostenloser Versand!,0.0,0.0,82.09,5.37,1,"Kaltgepresstes Extra natives Olivenol Royal Cazorla 5 L Säure&lt;0,4%",1,35.05,,,,pergamo
2107,2329,Abgeschlossen,2019-01-02 22:16:53,Hamburg,21129,DE,PayPal,0.0,76.72,kostenloser Versand!,0.0,0.0,82.09,5.37,2,"Bio Kaltgepresstes Extra natives Olivenol Alma Oliva 3 Liter Säure 0,18",1,32.7,,,,pergamo
2107,2329,Abgeschlossen,2019-01-02 22:16:53,Hamburg,21129,DE,PayPal,0.0,76.72,kostenloser Versand!,0.0,0.0,82.09,5.37,3,Bio Honig WildblUtenhonig 450 gr,1,8.97,,,,pergamo
1193,2331,Abgeschlossen,2019-01-11 12:00:00,Altenstadt,63674,DE,PayPal,0.0,6.98,bis 1kg,4.58,0.0,12.37,0.81,1,BIO - SENF MITTELSCHARF - Burkhardt - 320 ml,3,2.33,,,,pergamo
2168,2335,Abgeschlossen,2019-01-23 00:55:00,Mannheim,68163,DE,PayPal,0.0,42.06,bis 10kg,6.17,0.0,51.6,3.37,1,"Kaltgepresstes Extra natives Olivenol Royal Cazorla 5 L Säure&lt;0,4%",1,35.05,,,,pergamo
2168,2335,Abgeschlossen,2019-01-23 00:55:00,Mannheim,68163,DE,PayPal,0.0,42.06,bis 10kg,6.17,0.0,51.6,3.37,2,"Kaltgepresstes Extra natives Olivenol Royal 500 ml Säure&lt;0,4%",1,7.01,,,,pergamo
2564,2336,Abgeschlossen,2019-01-25 17:36:47,Vaihingen,71665,DE,PayPal,0.0,26.25,bis 3kg,4.58,0.0,32.99,2.16,1,"Kaltgepresstes Extra natives Olivenol Royal Cazorla 1 L Säure&lt;0,4%",1,7.94,,,,pergamo
2564,2336,Abgeschlossen,2019-01-25 17:36:47,Vaihingen,71665,DE,PayPal,0.0,26.25,bis 3kg,4.58,0.0,32.99,2.16,2,Bio Honig Eukolyptus 450 gr,1,8.97,,,,pergamo
2564,2336,Abgeschlossen,2019-01-25 17:36:47,Vaihingen,71665,DE,PayPal,0.0,26.25,bis 3kg,4.58,0.0,32.99,2.16,3,Naturlicher Berghonig 400 gr,1,9.34,,,,pergamo
2449,2338,Abgeschlossen,2019-01-31 08:13:00,Weiterstadt,64331,DE,Uberweisung,0.0,211.95,kostenloser Versand!,0.0,0.0,226.8,14.85,1,"Kaltgepresstes Extra natives Olivenol Royal Cazorla 5 L Säure&lt;0,4%",4,35.05,,,,pergamo
2449,2338,Abgeschlossen,2019-01-31 08:13:00,Weiterstadt,64331,DE,Uberweisung,0.0,211.95,kostenloser Versand!,0.0,0.0,226.8,14.85,2,Bio Honig OrangenblUten 450 gr,2,8.97,,,,pergamo
2449,2338,Abgeschlossen,2019-01-31 08:13:00,Weiterstadt,64331,DE,Uberweisung,0.0,211.95,kostenloser Versand!,0.0,0.0,226.8,14.85,3,Bio Honig Akazie 450 gr,2,8.97,,,,pergamo
2449,2338,Abgeschlossen,2019-01-31 08:13:00,Weiterstadt,64331,DE,Uberweisung,0.0,211.95,kostenloser Versand!,0.0,0.0,226.8,14.85,4,Bio Honig Zitrone 450 gr,2,8.97,,,,pergamo
2449,2338,Abgeschlossen,2019-01-31 08:13:00,Weiterstadt,64331,DE,Uberweisung,0.0,211.95,kostenloser Versand!,0.0,0.0,226.8,14.85,5,Bio Honig WildblUtenhonig 450 gr,2,8.97,,,,pergamo
